frame,timestamp,fps,objects,contact_type,contact_active,is_persisting,flickers_so_far,dynamic_radius
2402,22:45:45.105,9.0,1,NO,0,0,12,46
2403,22:45:45.136,32.8,1,NO,0,0,12,46
2404,22:45:45.241,9.6,1,NO,0,0,12,46
2405,22:45:45.283,23.7,1,NO,0,0,12,46
2406,22:45:45.403,8.2,1,NO,0,0,12,47
2407,22:45:45.461,17.4,1,NO,0,0,12,47
2408,22:45:45.577,8.6,1,NO,0,0,12,47
2409,22:45:45.611,29.9,1,NO,0,0,12,48
2410,22:45:45.754,7.0,1,NO,0,0,12,49
2411,22:45:45.803,20.4,1,NO,0,0,12,49
2412,22:45:45.942,7.2,1,NO,0,0,12,50
2413,22:45:45.976,29.4,1,NO,0,0,12,50
2414,22:45:46.081,9.5,1,NO,0,0,12,50
2415,22:45:46.121,24.8,1,NO,0,0,12,50
2416,22:45:46.212,11.0,1,NO,0,0,12,50
2417,22:45:46.238,38.4,1,NO,0,0,12,50
2418,22:45:46.326,11.3,1,NO,0,0,12,50
2419,22:45:46.356,33.5,1,NO,0,0,12,50
2420,22:45:46.464,9.2,2,NO,0,0,12,49
2421,22:45:46.526,16.3,2,NO,0,0,12,49
2422,22:45:46.605,12.6,2,NO,0,0,12,49
2423,22:45:46.647,23.5,2,NO,0,0,12,50
2424,22:45:46.726,12.7,2,NO,0,0,12,50
2425,22:45:46.759,30.4,2,NO,0,0,12,50
2426,22:45:46.865,9.4,2,NO,0,0,12,50
2427,22:45:46.906,25.0,2,NO,0,0,12,50
2428,22:45:47.023,8.5,2,NO,0,0,12,50
2429,22:45:47.063,25.1,2,NO,0,0,12,50
2430,22:45:47.184,8.3,2,NO,0,0,12,50
2431,22:45:47.212,35.3,2,NO,0,0,12,50
2432,22:45:47.291,12.6,2,NO,0,0,12,51
2433,22:45:47.323,31.5,2,NO,0,0,12,51
2434,22:45:47.420,10.3,2,NO,0,0,12,51
2435,22:45:47.474,18.4,2,NO,0,0,12,51
2436,22:45:47.560,11.7,2,NO,0,0,12,51
2437,22:45:47.591,32.7,2,NO,0,0,12,51
2438,22:45:47.670,12.5,2,NO,0,0,12,51
2439,22:45:47.710,25.6,2,NO,0,0,12,51
2440,22:45:47.809,10.0,2,NO,0,0,12,51
2441,22:45:47.855,21.7,2,NO,0,0,12,51
2442,22:45:47.950,10.6,2,NO,0,0,12,51
2443,22:45:47.980,33.3,2,NO,0,0,12,51
2444,22:45:48.092,8.9,2,NO,0,0,12,51
2445,22:45:48.126,28.9,2,NO,0,0,12,51
2446,22:45:48.220,10.7,2,NO,0,0,12,52
2447,22:45:48.262,24.0,2,NO,0,0,12,52
2448,22:45:48.362,9.9,2,NO,0,0,12,52
2449,22:45:48.410,21.1,2,NO,0,0,12,52
2450,22:45:48.525,8.7,1,NO,0,0,12,51
2451,22:45:48.562,27.0,1,NO,0,0,12,51
2452,22:45:48.676,8.8,1,NO,0,0,12,51
2453,22:45:48.729,19.0,1,NO,0,0,12,51
2454,22:45:48.828,10.1,1,NO,0,0,12,51
2455,22:45:48.896,14.8,1,NO,0,0,12,51
2456,22:45:49.003,9.3,1,NO,0,0,12,51
2457,22:45:49.038,28.9,1,NO,0,0,12,51
2458,22:45:49.118,12.5,1,NO,0,0,12,51
2459,22:45:49.148,33.9,1,NO,0,0,12,50
2460,22:45:49.247,10.1,1,NO,0,0,12,50
2461,22:45:49.273,37.3,1,NO,0,0,12,50
2462,22:45:49.365,11.0,1,NO,0,0,12,50
2463,22:45:49.408,23.1,1,NO,0,0,12,50
2464,22:45:49.524,8.6,1,NO,0,0,12,50
2465,22:45:49.559,28.8,1,NO,0,0,12,50
2466,22:45:49.643,12.0,1,NO,0,0,12,50
2467,22:45:49.709,15.2,1,NO,0,0,12,50
2468,22:45:49.836,7.8,1,NO,0,0,12,50
2469,22:45:49.882,22.1,1,NO,0,0,12,50
2470,22:45:50.006,8.0,3,NO,0,0,12,49
2471,22:45:50.055,20.2,3,NO,0,0,12,49
2472,22:45:50.155,10.1,3,NO,0,0,12,49
2473,22:45:50.206,19.7,3,NO,0,0,12,48
2474,22:45:50.300,10.5,3,NO,0,0,12,48
2475,22:45:50.333,31.3,3,NO,0,0,12,48
2476,22:45:50.442,9.1,3,NO,0,0,12,48
2477,22:45:50.492,19.7,3,NO,0,0,12,48
2478,22:45:50.613,8.3,3,NO,0,0,12,48
2479,22:45:50.646,30.2,3,NO,0,0,12,47
2480,22:45:50.750,9.5,1,NO,0,0,12,47
2481,22:45:50.784,29.9,1,NO,0,0,12,47
2482,22:45:50.864,12.4,1,NO,0,0,12,47
2483,22:45:50.900,28.4,1,NO,0,0,12,47
2484,22:45:51.002,9.8,1,NO,0,0,12,47
2485,22:45:51.038,27.5,1,NO,0,0,12,47
2486,22:45:51.142,9.6,1,NO,0,0,12,46
2487,22:45:51.185,23.3,1,NO,0,0,12,46
2488,22:45:51.287,9.8,1,NO,0,0,12,46
2489,22:45:51.318,32.0,1,NO,0,0,12,45
2490,22:45:51.416,10.1,1,NO,0,0,12,45
2491,22:45:51.477,16.8,1,NO,0,0,12,45
2492,22:45:51.580,9.7,1,NO,0,0,12,45
2493,22:45:51.624,22.5,1,NO,0,0,12,45
2494,22:45:51.722,10.3,1,NO,0,0,12,44
2495,22:45:51.762,24.6,1,NO,0,0,12,43
2496,22:45:51.871,9.2,1,NO,0,0,12,42
2497,22:45:51.907,28.1,1,NO,0,0,12,42
2498,22:45:52.023,8.6,1,NO,0,0,12,42
2499,22:45:52.057,30.0,1,NO,0,0,12,43
2500,22:45:52.170,8.8,1,NO,0,0,12,42
2501,22:45:52.220,20.1,1,NO,0,0,12,42
2502,22:45:52.338,8.5,1,NO,0,0,12,42
2503,22:45:52.418,12.4,1,NO,0,0,12,42
2504,22:45:52.535,8.6,1,NO,0,0,12,42
2505,22:45:52.583,20.9,1,NO,0,0,12,42
2506,22:45:52.688,9.5,1,NO,0,0,12,41
2507,22:45:52.722,29.3,1,NO,0,0,12,41
2508,22:45:52.806,11.9,1,NO,0,0,12,41
2509,22:45:52.877,14.1,1,NO,0,0,12,41
2510,22:45:52.978,9.9,4,NO,0,0,12,42
2511,22:45:53.005,37.0,4,NO,0,0,12,42
2512,22:45:53.094,11.2,4,NO,0,0,12,42
2513,22:45:53.132,26.1,4,NO,0,0,12,42
2514,22:45:53.224,10.9,4,NO,0,0,12,41
2515,22:45:53.263,25.1,4,NO,0,0,12,42
2516,22:45:53.364,10.0,4,NO,0,0,12,42
2517,22:45:53.427,15.8,4,NO,0,0,12,42
2518,22:45:53.537,9.1,4,NO,0,0,12,41
2519,22:45:53.564,37.0,4,NO,0,0,12,41
2520,22:45:53.681,8.5,2,NO,0,0,12,41
2521,22:45:53.728,21.6,2,NO,0,0,12,41
2522,22:45:53.853,8.0,2,NO,0,0,12,41
2523,22:45:53.887,29.7,2,NO,0,0,12,41
2524,22:45:53.980,10.6,2,NO,0,0,12,41
2525,22:45:54.039,16.9,2,NO,0,0,12,41
2526,22:45:54.141,9.8,2,NO,0,0,12,41
2527,22:45:54.169,35.7,2,NO,0,0,12,41
2528,22:45:54.247,12.8,2,NO,0,0,12,41
2529,22:45:54.280,30.2,2,NO,0,0,12,41
2530,22:45:54.406,8.0,0,NO,0,0,12,41
2531,22:45:54.445,24.9,0,NO,0,0,12,42
2532,22:45:54.556,9.1,0,NO,0,0,12,41
2533,22:45:54.604,20.7,0,NO,0,0,12,41
2534,22:45:54.730,7.9,0,NO,0,0,12,41
2535,22:45:54.768,26.5,0,NO,0,0,12,41
2536,22:45:54.861,10.7,0,NO,0,0,12,41
2537,22:45:54.944,12.1,0,NO,0,0,12,42
2538,22:45:55.041,10.2,0,NO,0,0,12,42
2539,22:45:55.089,21.1,0,NO,0,0,12,42
2540,22:45:55.202,8.8,1,NO,0,0,12,42
2541,22:45:55.229,37.6,1,NO,0,0,12,42
2542,22:45:55.342,8.9,1,NO,0,0,12,42
2543,22:45:55.380,26.5,1,NO,0,0,12,41
2544,22:45:55.470,11.0,1,NO,0,0,12,41
2545,22:45:55.504,29.8,1,NO,0,0,12,41
2546,22:45:55.618,8.8,1,NO,0,0,12,41
2547,22:45:55.669,19.5,1,NO,0,0,12,41
2548,22:45:55.774,9.5,1,NO,0,0,12,42
2549,22:45:55.826,19.5,1,NO,0,0,12,42
2550,22:45:55.981,6.4,2,NO,0,0,12,42
2551,22:45:56.023,23.8,2,NO,0,0,12,42
2552,22:45:56.104,12.3,2,NO,0,0,12,42
2553,22:45:56.161,17.7,2,NO,0,0,12,43
2554,22:45:56.276,8.7,2,NO,0,0,12,43
2555,22:45:56.361,11.6,2,NO,0,0,12,43
2556,22:45:56.478,8.6,2,NO,0,0,12,44
2557,22:45:56.505,35.8,2,NO,0,0,12,45
2558,22:45:56.653,6.8,2,NO,0,0,12,45
2559,22:45:56.688,29.0,2,NO,0,0,12,46
2560,22:45:56.836,6.7,1,NO,0,0,12,46
2561,22:45:56.872,28.7,1,NO,0,0,12,47
2562,22:45:56.983,8.9,1,NO,0,0,12,47
2563,22:45:57.043,16.7,1,NO,0,0,12,47
2564,22:45:57.145,9.8,1,NO,0,0,12,48
2565,22:45:57.189,23.1,1,NO,0,0,12,49
2566,22:45:57.309,8.3,1,NO,0,0,12,49
2567,22:45:57.389,12.6,1,NO,0,0,12,50
2568,22:45:57.504,8.7,1,NO,0,0,12,51
2569,22:45:57.571,14.8,1,NO,0,0,12,51
2570,22:45:57.701,7.7,1,NO,0,0,12,51
2571,22:45:57.738,26.1,1,NO,0,0,12,50
2572,22:45:57.880,7.1,1,NO,0,0,12,50
2573,22:45:57.935,18.5,1,NO,0,0,12,50
2574,22:45:58.041,9.4,1,NO,0,0,12,50
2575,22:45:58.096,17.9,1,NO,0,0,12,50
2576,22:45:58.203,9.4,1,NO,0,0,12,50
2577,22:45:58.246,22.7,1,NO,0,0,12,50
2578,22:45:58.362,8.7,1,NO,0,0,12,50
2579,22:45:58.394,31.2,1,NO,0,0,12,50
2580,22:45:58.534,7.2,0,NO,0,0,12,50
2581,22:45:58.568,29.2,0,NO,0,0,12,50
2582,22:45:58.676,9.2,0,NO,0,0,12,50
2583,22:45:58.711,28.9,0,NO,0,0,12,50
2584,22:45:58.847,7.4,0,NO,0,0,12,50
2585,22:45:58.904,17.4,0,NO,0,0,12,50
2586,22:45:59.015,9.0,0,NO,0,0,12,50
2587,22:45:59.063,20.8,0,NO,0,0,12,50
2588,22:45:59.174,9.0,0,NO,0,0,12,50
2589,22:45:59.214,25.2,0,NO,0,0,12,50
2590,22:45:59.345,7.7,1,NO,0,0,12,50
2591,22:45:59.406,16.5,1,NO,0,0,12,50
2592,22:45:59.522,8.5,1,NO,0,0,12,50
2593,22:45:59.571,20.8,1,NO,0,0,12,50
2594,22:45:59.678,9.3,1,NO,0,0,12,50
2595,22:45:59.725,21.9,1,NO,0,0,12,50
2596,22:45:59.849,8.0,1,NO,0,0,12,50
2597,22:45:59.883,29.7,1,NO,0,0,12,50
2598,22:45:59.994,9.0,1,NO,0,0,12,50
2599,22:46:00.026,31.2,1,NO,0,0,12,50
2600,22:46:00.137,9.0,0,NO,0,0,12,49
2601,22:46:00.185,20.8,0,NO,0,0,12,49
2602,22:46:00.283,10.2,0,NO,0,0,12,49
2603,22:46:00.323,25.2,0,NO,0,0,12,48
2604,22:46:00.417,10.6,0,NO,0,0,12,48
2605,22:46:00.451,30.4,0,NO,0,0,12,48
2606,22:46:00.551,10.0,0,NO,0,0,12,47
2607,22:46:00.594,22.8,0,NO,0,0,12,47
2608,22:46:00.700,9.4,0,NO,0,0,12,47
2609,22:46:00.747,21.5,0,NO,0,0,12,47
2610,22:46:00.858,8.9,1,NO,0,0,12,48
2611,22:46:00.886,36.7,1,NO,0,0,12,48
2612,22:46:00.995,9.2,1,NO,0,0,12,48
2613,22:46:01.037,23.9,1,NO,0,0,12,48
2614,22:46:01.140,9.7,1,NO,0,0,12,48
2615,22:46:01.192,19.4,1,NO,0,0,12,48
2616,22:46:01.291,10.2,1,NO,0,0,12,48
2617,22:46:01.336,21.7,1,NO,0,0,12,48
2618,22:46:01.444,9.3,1,NO,0,0,12,48
2619,22:46:01.496,19.5,1,NO,0,0,12,48
2620,22:46:01.622,7.9,2,NO,0,0,12,48
2621,22:46:01.662,25.2,2,NO,0,0,12,49
2622,22:46:01.773,9.0,2,NO,0,0,12,49
2623,22:46:01.811,26.3,2,NO,0,0,12,49
2624,22:46:01.924,8.9,2,NO,0,0,12,50
2625,22:46:01.984,16.5,2,NO,0,0,12,50
2626,22:46:02.100,8.6,2,NO,0,0,12,50
2627,22:46:02.154,18.4,2,NO,0,0,12,51
2628,22:46:02.267,8.9,2,NO,0,0,12,51
2629,22:46:02.309,23.1,2,NO,0,0,12,50
2630,22:46:02.466,6.4,1,NO,0,0,12,50
2631,22:46:02.515,20.4,1,NO,0,0,12,51
2632,22:46:02.636,8.3,1,NO,0,0,12,51
2633,22:46:02.673,26.6,1,NO,0,0,12,51
2634,22:46:02.788,8.7,1,NO,0,0,12,51
2635,22:46:02.845,17.8,1,NO,0,0,12,50
2636,22:46:02.950,9.4,1,NO,0,0,12,50
2637,22:46:02.994,23.1,1,NO,0,0,12,51
2638,22:46:03.101,9.3,1,NO,0,0,12,50
2639,22:46:03.154,18.9,1,NO,0,0,12,50
2640,22:46:03.276,8.2,3,NO,0,0,12,50
2641,22:46:03.311,28.6,3,NO,0,0,12,50
2642,22:46:03.425,8.8,3,NO,0,0,12,50
2643,22:46:03.460,28.8,3,NO,0,0,12,50
2644,22:46:03.580,8.3,3,NO,0,0,12,50
2645,22:46:03.618,25.9,3,NO,0,0,12,50
2646,22:46:03.766,6.8,3,NO,0,0,12,50
2647,22:46:03.805,25.2,3,NO,0,0,12,50
2648,22:46:03.930,8.0,3,NO,0,0,12,50
2649,22:46:03.985,18.2,3,NO,0,0,12,50
2650,22:46:04.112,7.9,2,NO,0,0,12,50
2651,22:46:04.145,30.2,2,NO,0,0,12,51
2652,22:46:04.234,11.2,2,NO,0,0,12,51
2653,22:46:04.274,25.0,2,NO,0,0,12,51
2654,22:46:04.401,7.9,2,NO,0,0,12,51
2655,22:46:04.438,27.2,2,NO,0,0,12,51
2656,22:46:04.543,9.5,2,NO,0,0,12,51
2657,22:46:04.622,12.9,2,NO,0,0,12,51
2658,22:46:04.734,8.9,2,NO,0,0,12,52
2659,22:46:04.795,16.7,2,NO,0,0,12,52
2660,22:46:04.926,7.6,1,NO,0,0,12,52
2661,22:46:04.952,37.7,1,NO,0,0,12,52
2662,22:46:05.043,10.9,1,NO,0,0,12,52
2663,22:46:05.087,23.5,1,NO,0,0,12,51
2664,22:46:05.191,9.5,1,NO,0,0,12,51
2665,22:46:05.221,33.8,1,NO,0,0,12,51
2666,22:46:05.311,11.1,1,NO,0,0,12,50
2667,22:46:05.350,25.4,1,NO,0,0,12,50
2668,22:46:05.475,8.0,1,NO,0,0,12,49
2669,22:46:05.517,24.1,1,NO,0,0,12,48
2670,22:46:05.632,8.7,0,NO,0,0,12,48
2671,22:46:05.698,15.0,0,NO,0,0,12,48
2672,22:46:05.816,8.6,0,NO,0,0,12,47
2673,22:46:05.890,13.4,0,NO,0,0,12,47
2674,22:46:05.976,11.6,0,NO,0,0,12,47
2675,22:46:06.014,26.4,0,NO,0,0,12,47
2676,22:46:06.117,9.7,0,NO,0,0,12,47
2677,22:46:06.162,21.8,0,NO,0,0,12,46
2678,22:46:06.267,9.5,0,NO,0,0,12,46
2679,22:46:06.343,13.2,0,NO,0,0,12,46
2680,22:46:06.472,7.7,1,NO,0,0,12,46
2681,22:46:06.522,20.0,1,NO,0,0,12,46
2682,22:46:06.659,7.3,1,NO,0,0,12,46
2683,22:46:06.717,17.2,1,NO,0,0,12,46
2684,22:46:06.830,8.9,1,NO,0,0,12,46
2685,22:46:06.868,26.2,1,NO,0,0,12,46
2686,22:46:07.013,6.9,1,NO,0,0,12,46
2687,22:46:07.060,20.7,1,NO,0,0,12,45
2688,22:46:07.164,9.7,1,NO,0,0,12,45
2689,22:46:07.217,18.6,1,NO,0,0,12,46
2690,22:46:07.350,7.6,1,NO,0,0,12,46
2691,22:46:07.378,36.1,1,NO,0,0,12,46
2692,22:46:07.477,10.0,1,NO,0,0,12,46
2693,22:46:07.537,16.6,1,NO,0,0,12,46
2694,22:46:07.649,9.0,1,NO,0,0,12,45
2695,22:46:07.683,29.2,1,NO,0,0,12,45
2696,22:46:07.805,8.2,1,NO,0,0,12,46
2697,22:46:07.853,20.6,1,NO,0,0,12,46
2698,22:46:07.988,7.4,1,NO,0,0,12,46
2699,22:46:08.042,18.5,1,NO,0,0,12,46
2700,22:46:08.155,8.8,3,NO,0,0,12,46
2701,22:46:08.209,18.7,3,NO,0,0,12,46
2702,22:46:08.310,9.9,3,NO,0,0,12,46
2703,22:46:08.378,14.9,3,NO,0,0,12,46
2704,22:46:08.482,9.5,3,NO,0,0,12,46
2705,22:46:08.531,20.3,3,NO,0,0,12,46
2706,22:46:08.646,8.7,3,NO,0,0,12,46
2707,22:46:08.704,17.4,3,NO,0,0,12,46
2708,22:46:08.822,8.5,3,NO,0,0,12,46
2709,22:46:08.872,19.7,3,NO,0,0,12,46
2710,22:46:09.008,7.4,2,NO,0,0,12,46
2711,22:46:09.046,25.8,2,NO,0,0,12,46
2712,22:46:09.138,10.9,2,NO,0,0,12,46
2713,22:46:09.182,23.0,2,NO,0,0,12,46
2714,22:46:09.281,10.1,2,NO,0,0,12,46
2715,22:46:09.308,36.2,2,NO,0,0,12,46
2716,22:46:09.404,10.5,2,NO,0,0,12,46
2717,22:46:09.435,31.3,2,NO,0,0,12,46
2718,22:46:09.516,12.4,2,NO,0,0,12,46
2719,22:46:09.546,33.7,2,NO,0,0,12,46
2720,22:46:09.652,9.4,1,NO,0,0,12,45
2721,22:46:09.686,29.7,1,NO,0,0,12,45
2722,22:46:09.787,9.8,1,NO,0,0,12,46
2723,22:46:09.828,24.9,1,NO,0,0,12,45
2724,22:46:09.921,10.8,1,NO,0,0,12,45
2725,22:46:09.954,30.2,1,NO,0,0,12,45
2726,22:46:10.048,10.6,1,NO,0,0,12,45
2727,22:46:10.085,27.3,1,NO,0,0,12,45
2728,22:46:10.193,9.3,1,NO,0,0,12,44
2729,22:46:10.222,34.5,1,NO,0,0,12,44
2730,22:46:10.365,7.0,2,NO,0,0,12,44
2731,22:46:10.414,20.6,2,NO,0,0,12,44
2732,22:46:10.535,8.3,2,NO,0,0,12,44
2733,22:46:10.590,18.1,2,NO,0,0,12,44
2734,22:46:10.693,9.7,2,NO,0,0,12,44
2735,22:46:10.736,23.6,2,NO,0,0,12,44
2736,22:46:10.815,12.6,2,NO,0,0,12,44
2737,22:46:10.842,36.9,2,NO,0,0,12,44
2738,22:46:10.930,11.5,2,NO,0,0,12,44
2739,22:46:10.981,19.6,2,NO,0,0,12,44
2740,22:46:11.087,9.4,3,NO,0,0,12,43
2741,22:46:11.139,19.1,3,NO,0,0,12,43
2742,22:46:11.252,8.9,3,NO,0,0,12,43
2743,22:46:11.284,31.5,3,NO,0,0,12,43
2744,22:46:11.407,8.1,3,NO,0,0,12,43
2745,22:46:11.451,22.5,3,NO,0,0,12,43
2746,22:46:11.580,7.8,3,NO,0,0,12,43
2747,22:46:11.613,30.5,3,NO,0,0,12,44
2748,22:46:11.753,7.1,3,NO,0,0,12,43
2749,22:46:11.782,34.0,3,NO,0,0,12,43
2750,22:46:11.902,8.3,3,NO,0,0,12,43
2751,22:46:11.938,28.0,3,NO,0,0,12,43
2752,22:46:12.048,9.1,3,NO,0,0,12,43
2753,22:46:12.105,17.4,3,NO,0,0,12,43
2754,22:46:12.204,10.2,3,NO,0,0,12,43
2755,22:46:12.250,21.5,3,NO,0,0,12,43
2756,22:46:12.359,9.2,3,NO,0,0,12,44
2757,22:46:12.432,13.8,3,NO,0,0,12,44
2758,22:46:12.576,6.9,3,NO,0,0,12,44
2759,22:46:12.607,32.2,3,NO,0,0,12,44
2760,22:46:12.718,9.0,3,NO,0,0,12,44
2761,22:46:12.748,33.5,3,NO,0,0,12,44
2762,22:46:12.849,10.0,3,NO,0,0,12,44
2763,22:46:12.907,17.2,3,NO,0,0,12,44
2764,22:46:13.031,8.0,3,NO,0,0,12,44
2765,22:46:13.065,29.8,3,NO,0,0,12,44
2766,22:46:13.176,8.9,3,NO,0,0,12,44
2767,22:46:13.229,19.1,3,NO,0,0,12,44
2768,22:46:13.332,9.7,3,NO,0,0,12,44
2769,22:46:13.379,21.4,3,NO,0,0,12,44
2770,22:46:13.521,7.0,2,NO,0,0,12,44
2771,22:46:13.560,25.7,2,NO,0,0,12,44
2772,22:46:13.685,8.0,2,NO,0,0,12,45
2773,22:46:13.718,30.2,2,NO,0,0,12,44
2774,22:46:13.839,8.2,2,NO,0,0,12,44
2775,22:46:13.869,33.7,2,NO,0,0,12,44
2776,22:46:13.978,9.1,2,NO,0,0,12,44
2777,22:46:14.009,33.1,2,NO,0,0,12,44
2778,22:46:14.118,9.1,2,NO,0,0,12,44
2779,22:46:14.154,28.3,2,NO,0,0,12,44
2780,22:46:14.267,8.8,1,NO,0,0,12,44
2781,22:46:14.306,25.6,1,NO,0,0,12,44
2782,22:46:14.425,8.5,1,NO,0,0,12,43
2783,22:46:14.462,26.9,1,NO,0,0,12,44
2784,22:46:14.570,9.2,1,NO,0,0,12,44
2785,22:46:14.606,28.8,1,NO,0,0,12,44
2786,22:46:14.748,7.0,1,NO,0,0,12,44
2787,22:46:14.787,26.1,1,NO,0,0,12,43
2788,22:46:14.905,8.5,1,NO,0,0,12,43
2789,22:46:14.938,29.7,1,NO,0,0,12,43
2790,22:46:15.079,7.1,1,NO,0,0,12,43
2791,22:46:15.124,22.4,1,NO,0,0,12,43
2792,22:46:15.208,11.7,1,NO,0,0,12,43
2793,22:46:15.257,20.7,1,NO,0,0,12,43
2794,22:46:15.361,9.6,1,NO,0,0,12,43
2795,22:46:15.414,19.1,1,NO,0,0,12,43
2796,22:46:15.515,9.8,1,NO,0,0,12,43
2797,22:46:15.572,17.8,1,NO,0,0,12,43
2798,22:46:15.710,7.2,1,NO,0,0,12,43
2799,22:46:15.761,19.7,1,NO,0,0,12,43
2800,22:46:15.919,6.3,1,NO,0,0,12,43
2801,22:46:15.970,19.7,1,NO,0,0,12,43
2802,22:46:16.096,7.9,1,NO,0,0,12,43
2803,22:46:16.143,21.7,1,NO,0,0,12,43
2804,22:46:16.258,8.6,1,NO,0,0,12,43
2805,22:46:16.304,22.6,1,NO,0,0,12,43
2806,22:46:16.419,8.6,1,NO,0,0,12,43
2807,22:46:16.471,19.3,1,NO,0,0,12,43
2808,22:46:16.603,7.5,1,NO,0,0,12,43
2809,22:46:16.637,29.6,1,NO,0,0,12,43
2810,22:46:16.778,7.1,1,NO,0,0,12,43
2811,22:46:16.810,31.2,1,NO,0,0,12,43
2812,22:46:16.935,8.0,1,NO,0,0,12,43
2813,22:46:16.986,20.0,1,NO,0,0,12,42
2814,22:46:17.083,10.1,1,NO,0,0,12,42
2815,22:46:17.126,23.3,1,NO,0,0,12,42
2816,22:46:17.234,9.3,1,NO,0,0,12,42
2817,22:46:17.278,23.1,1,NO,0,0,12,42
2818,22:46:17.417,7.2,1,NO,0,0,12,42
2819,22:46:17.458,25.0,1,NO,0,0,12,42
2820,22:46:17.596,7.2,1,NO,0,0,12,42
2821,22:46:17.639,23.8,1,NO,0,0,12,42
2822,22:46:17.774,7.4,1,NO,0,0,12,42
2823,22:46:17.826,19.3,1,NO,0,0,12,42
2824,22:46:17.956,7.7,1,NO,0,0,12,42
2825,22:46:17.991,27.8,1,NO,0,0,12,43
2826,22:46:18.113,8.2,1,NO,0,0,12,43
2827,22:46:18.168,18.2,1,NO,0,0,12,43
2828,22:46:18.277,9.2,1,NO,0,0,12,43
2829,22:46:18.319,23.8,1,NO,0,0,12,43
2830,22:46:18.458,7.2,2,NO,0,0,12,43
2831,22:46:18.516,17.3,2,NO,0,0,12,43
2832,22:46:18.634,8.5,2,NO,0,0,12,43
2833,22:46:18.695,16.7,2,NO,0,0,12,43
2834,22:46:18.808,8.7,2,NO,0,0,12,43
2835,22:46:18.852,22.9,2,NO,0,0,12,43
2836,22:46:18.988,7.4,2,NO,0,0,12,43
2837,22:46:19.023,28.2,2,NO,0,0,12,43
2838,22:46:19.150,7.8,2,NO,0,0,12,43
2839,22:46:19.195,22.0,2,NO,0,0,12,43
2840,22:46:19.323,7.9,1,NO,0,0,12,43
2841,22:46:19.380,17.4,1,NO,0,0,12,43
2842,22:46:19.496,8.7,1,NO,0,0,12,43
2843,22:46:19.546,19.9,1,NO,0,0,12,43
2844,22:46:19.687,7.1,1,NO,0,0,12,43
2845,22:46:19.733,22.0,1,NO,0,0,12,43
2846,22:46:19.843,9.1,1,NO,0,0,12,42
2847,22:46:19.890,21.3,1,NO,0,0,12,42
2848,22:46:20.013,8.1,1,NO,0,0,12,43
2849,22:46:20.061,21.2,1,NO,0,0,12,43
2850,22:46:20.193,7.5,1,NO,0,0,12,43
2851,22:46:20.225,32.7,1,NO,0,0,12,42
2852,22:46:20.325,9.9,1,NO,0,0,12,42
2853,22:46:20.365,25.4,1,NO,0,0,12,42
2854,22:46:20.459,10.5,1,NO,0,0,12,43
2855,22:46:20.499,25.6,1,NO,0,0,12,43
2856,22:46:20.606,9.4,1,NO,0,0,12,43
2857,22:46:20.680,13.4,1,NO,0,0,12,43
2858,22:46:20.803,8.1,1,NO,0,0,12,43
2859,22:46:20.845,24.2,1,NO,0,0,12,43
2860,22:46:20.975,7.6,2,NO,0,0,12,43
2861,22:46:21.008,30.9,2,NO,0,0,12,43
2862,22:46:21.096,11.4,2,NO,0,0,12,43
2863,22:46:21.142,21.4,2,NO,0,0,12,43
2864,22:46:21.251,9.2,2,NO,0,0,12,43
2865,22:46:21.295,23.0,2,NO,0,0,12,43
2866,22:46:21.396,9.8,2,NO,0,0,12,43
2867,22:46:21.433,27.3,2,NO,0,0,12,43
2868,22:46:21.549,8.7,2,NO,0,0,12,43
2869,22:46:21.590,24.3,2,NO,0,0,12,43
2870,22:46:21.744,6.5,0,NO,0,0,12,43
2871,22:46:21.778,29.2,0,NO,0,0,12,43
2872,22:46:21.932,6.6,0,NO,0,0,12,43
2873,22:46:21.985,18.6,0,NO,0,0,12,43
2874,22:46:22.087,9.8,0,NO,0,0,12,43
2875,22:46:22.126,25.2,0,NO,0,0,12,42
2876,22:46:22.216,11.2,0,NO,0,0,12,42
2877,22:46:22.244,35.7,0,NO,0,0,12,43
2878,22:46:22.371,7.8,0,NO,0,0,12,42
2879,22:46:22.402,32.3,0,NO,0,0,12,42
2880,22:46:22.501,10.1,0,NO,0,0,12,42
2881,22:46:22.529,36.3,0,NO,0,0,12,43
2882,22:46:22.619,11.1,0,NO,0,0,12,43
2883,22:46:22.651,30.7,0,NO,0,0,12,42
2884,22:46:22.750,10.2,0,NO,0,0,12,42
2885,22:46:22.788,26.0,0,NO,0,0,12,43
2886,22:46:22.905,8.5,0,NO,0,0,12,42
2887,22:46:22.966,16.6,0,NO,0,0,12,42
2888,22:46:23.086,8.4,0,NO,0,0,12,43
2889,22:46:23.130,22.4,0,NO,0,0,12,43
2890,22:46:23.258,7.8,1,NO,0,0,12,43
2891,22:46:23.311,19.1,1,NO,0,0,12,43
2892,22:46:23.425,8.7,1,NO,0,0,12,43
2893,22:46:23.469,23.0,1,NO,0,0,12,43
2894,22:46:23.592,8.1,1,NO,0,0,12,43
2895,22:46:23.634,23.8,1,NO,0,0,12,43
2896,22:46:23.822,5.4,1,NO,0,0,12,43
2897,22:46:23.861,25.5,1,NO,0,0,12,43
2898,22:46:23.975,8.7,1,NO,0,0,12,43
2899,22:46:24.040,15.5,1,NO,0,0,12,43
